path,bytes,sha256,component,license
data/segments/partitions/partition_0048/row_segment_assignments.parquet,12367100,eaf6768048089c18c18088c3dc03f846ae47d4fa292b0cdd7e78fef95b751d5f,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/segments/partitions/partition_0048/segments.parquet,2463463,290cb09c6bc2cba3782e432fbd948abb5737c55e95dc65c02850284d8aea91a7,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/segments/partitions/partition_0049/row_segment_assignments.parquet,11273020,cf965ffe916911b9731639fc2395314a9a0dfd5213dd314bc8f9313603e55c3f,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/segments/partitions/partition_0049/segments.parquet,2214294,512ff3e607211223fca39bf1e561478373e02d11248d507c562683935883a4bd,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/segments/partitions/partition_0050/row_segment_assignments.parquet,13667769,4971d7050bf9ca36a17f60cb04aaad00b1d06294af7e79dade510437ba1b72ed,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/segments/partitions/partition_0050/segments.parquet,2617237,7ef7aa245cdd0a03b695c937ecb0640262d4d7dbb8402dbf99b4c45debf0dae3,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/segments/partitions/partition_0051/row_segment_assignments.parquet,15642503,1a26090d8738f743ef29a9550b786478341e62aaf6a80600f5d3ce1e678fbbac,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/segments/partitions/partition_0051/segments.parquet,2975166,8e6272916182739dd97dc78a3d98e8ad084519d3698d7ecf7133b5926a92bd1a,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/segments/partitions/partition_0052/row_segment_assignments.parquet,13155417,cc7c3e8d386f9768b4b3229b33efb8f4fc3a4b30d960b5e68941ada15b196583,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/segments/partitions/partition_0052/segments.parquet,2564624,c3543dc57411171e396abf6e09a9a6d4b61be386de7195d9bc5a3ea284f33a60,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/segments/partitions/partition_0053/row_segment_assignments.parquet,4271284,81ddfa7aa00c26877c9a4f80bbc0f8ba261f8ce8f11cf745f7e51e11be94edea,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/segments/partitions/partition_0053/segments.parquet,931885,4385b34b3f7715e6095d7bced35481cacf08a7e2b8655c342ede634e9f66207b,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/segments/run_config.yaml,1742,731660a1e7ac76edfb4773622977f70d21e6e27bf969075e4c7626a72c0010a9,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/segments/segment_manifest.json,52045,c93c5d7424a43eb5c7bc91c3c4c5b420748df2462cbf3577d501c376a5edbc7d,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/segments/segment_summary.json,2106,49958396f0d434fe80cf0b7171f1fb3c7481fe89609869d455931d1f5b2904e0,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/segments/segments_all.parquet,129766827,ede4ca2ac614c0f6c85a777e84150926ba7f4353798f95fa985b4be6c19cb498,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/segments/segments_prediction_usable.parquet,98716003,a8192f7a021c4d3fbb22777a67fc12399158cb500ca062452206256cc5bd9f1e,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/segments/segments_qa_valid.parquet,112477688,5c176fdf89cd33a6ee933262b30203aa867058e2a23e40c5d10fd91181103c64,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/SEGMENT_SPLIT_SPLIT_GATE.md,1195,669a287cb94d0cd3c3e54768f74c357a2316e93327440d8cba18d54891b7a96b,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/all_leakage_checks.csv,10906,1d4322cd161e1696de803d991967f906de74d0b7431c1e2fe58c1d59998d4eec,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/all_split_stats.csv,4570,c7aacd5753fd59e16a8b8f0802ca916bb03ec2073490cfcfeb8f114cf299db66,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_functional_road_class/SPLIT_CARD.md,1097,c1f85009f7583cc3cea909c0fd72e3658414641d08c3dd99bb65d35b0cce63a5,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_functional_road_class/assignments.parquet,9477266,738365f0ac32d0312e0dab4eed08b70a1dfe6073618abbc7c5d169bf5b4a23d3,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_functional_road_class/calibration_ids.parquet,490533,be541709d1762a919f6e7c1dfeae9015d9b846aa1853b5caec286815f2e2eac5,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_functional_road_class/model_membership.parquet,5047054,ff6a2a8db935aa58da2e2b0df9e77bc85857b368d1368fbc5220d455182657ec,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_functional_road_class/split_stats.csv,561,88e21b078c9c3a8e8c952d3055929a9d229cb95208d1dbc44655f8d8c665e0f8,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_functional_road_class/test_ids.parquet,396594,7cb4436c5cacf58af1219872513ee93b889f812b7472e6d75a50b775633cd681,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_functional_road_class/train_ids.parquet,3736849,bcedc66555474ac07ad3e3532256f5b6a096304cc58a73a3c6881b7023d1ee92,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_functional_road_class/validation_ids.parquet,497802,b3479c6b915e50fb48902c5bb243badf54f937d95f44b6f1978a3c4f5f060397,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_month/SPLIT_CARD.md,1133,8a938409a77d794cd0dd7e85552d7b9f4a9314d9a4b02d38b31bf99d1f8a1008,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_month/assignments.parquet,9421393,a2b5277495e74b9f603a59b63db7e40e095ded51afed7f873c0292cb6001ae3b,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_month/calibration_ids.parquet,380260,951ec7121d4685c690cead368d43e8812349504d3cf88915b24f167a9904610e,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_month/model_membership.parquet,5429010,51b8aa40e62b684d227423885c872d724e50211036f9634417d2f1efc68b1488,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_month/split_stats.csv,473,91d40f02c8beea9ca9625a2fd7d58e91f4beda0e1bf1ae5196570fddf7fab130,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_month/test_ids.parquet,409831,564196c15095eeaf60f37515f7346a1b674fb4067847956fecdd5e5471d4fbd2,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_month/train_ids.parquet,4339505,df61e428fbf79314b5e550e0324069a0c0c81ec7e2cb7e4e8e49806b1a5a9c44,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_month/validation_ids.parquet,378799,bdc0f1a7823fbfb1e6dd292d08b1cdbff75ebc1f648d6fa0caa7ec5f662a173b,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_spatial/SPLIT_CARD.md,1318,989b6640c6be20125ed44b2d4ca259ae5dc318a4ebb3e2bfd8aa62b6075edd8a,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_spatial/assignments.parquet,9498816,e77c95aeb3e687e221aeb6d5bcef88cd4501d78bf19e42cf7d1fbe8f26e85e29,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_spatial/calibration_ids.parquet,263826,b685869c393b7f44d4f2a3efb840dd3b3936f0eca879bce91825a0c0234d0cfd,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_spatial/model_membership.parquet,3147096,44917b94732051312f08dc2c8b605cd53971c8d5d68591dae42d464854344f9e,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_spatial/split_stats.csv,618,d7f244e00ba6c686f83f1d857becbd61adba44fd0efe42005bd5a73f8c6f96b1,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_spatial/test_ids.parquet,582736,44f617a4c25535da14fda61a25b6982ccf87dfc5248986edb1c20b89883f3f72,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_spatial/train_ids.parquet,2080709,54a1b1aa2e41b1ce3d71023d9403f4b19360e2724832fb08083ab94758b5beee,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_spatial/validation_ids.parquet,278919,04b5763b66a8e51ed152f09f4462a8a550bb6222a3072424881bb49cec7af2cd,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_trip/SPLIT_CARD.md,1001,d079b74b7eb221ea476ff781d6161477dcb1aacabff129bde318388860563509,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_trip/assignments.parquet,9450727,a56b27dabcd6fee4d143ae0454c759fada26dd70df9214379431612da3ef6b7c,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_trip/calibration_ids.parquet,559267,464f17c1a0170e83e892d9691608746dc69d0136b2b16c75e2a57fdb8f7f32a3,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_trip/model_membership.parquet,5552123,0643bcddedb17752d5b68a728cdf6a4872769cd1f4fcd635579db5b4afc65450,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_trip/split_stats.csv,444,b2d0527a0f66fbca0a6aa169088c5d416485907f1086c5c7117bd87641b7ece1,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_trip/test_ids.parquet,899180,f1d935499ffde45e82829d3578fb16335e0e5b0f0621c5cde362fc146433009d,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_trip/train_ids.parquet,3629622,235d42d0c37b8a71bccbed26f34be0d5ba7dfb33a6a0ca2b4805222805628650,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_trip/validation_ids.parquet,585845,7afe56c10664cb014038772cb586218e9fe5ac8b5f8229bdb1127dddd526add9,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_vehicle/SPLIT_CARD.md,893,215045f99a1d45e906e62559bfe0a6462b353c160e0c98f501696394320493a8,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_vehicle/assignments.parquet,9448079,f0ca9d9bf326fca99b06ccd87b945abc9537fa28c0a96899e122106f4ae89c13,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_vehicle/calibration_ids.parquet,587888,16347b894ad64cb2b21f899beba9d950fa032965e92fe207326775165281c108,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_vehicle/model_membership.parquet,5558688,720d6d3d1a35f2873c958483c2ec54fe389c87bfa573cf8bbb68137feaf2edcd,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_vehicle/split_stats.csv,389,382a2afb0fc984549390ce2003810e74a4f620ee7bc06b01fd58e66ea1dc014e,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_vehicle/test_ids.parquet,885149,14e6b43bd63f20d66ae6e565a906f55d126bfba5d7a2522a6308579e2ad81769,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_vehicle/train_ids.parquet,3621154,ef0dc8bbd0bef649dbadd29ca438fa4fb57fba1ead6daa1ea087370cd0ea4546,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/cold_vehicle/validation_ids.parquet,587632,b1d8a15466ad59889ecbc723531b58424c788d70e20f32e323e8a5f968692d04,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/model_membership_contract.json,1134,8374021836b5cc01e526d4f0bf85c58caac375e5218d9ec496a8516e49f8bca4,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/random_trip_blocked/SPLIT_CARD.md,899,738249e54765268cc2f8925fadb68d5c7df948af4fc368ab919cb52a33ec13a3,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/random_trip_blocked/assignments.parquet,9447903,1b461a454e3984b6e5866a28bf3f50d95f0fcc5d18c333e728718b7a6b963c77,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/random_trip_blocked/calibration_ids.parquet,580753,da9fba90ee29904e8a9478e4fa9b8f6faa9566bd8ded7c816c0275429380c739,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/random_trip_blocked/model_membership.parquet,5558477,1349c501e0fff13995a44b509bd4825e77abcb35520e7435436ce0bebe6e3dc4,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/random_trip_blocked/split_stats.csv,395,3aeee9ca79cf4e9c32851e3409c2ef58d9247fc3eb6f32c39002b32fc1df8f9f,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/random_trip_blocked/test_ids.parquet,885144,0dbe346050523eddcad2027318e8f4b589f5cb8ea49ae95ff890a57719adbbfd,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/random_trip_blocked/train_ids.parquet,3617576,9fb310ee414cace188875f3d3ba2469ab7a66179290af0c87aca7f0894e6f465,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/random_trip_blocked/validation_ids.parquet,599268,5116bf858a7fe8ef36d34c0bb037e2ef1a2ac449cf6d89b7adcee4cfceae19d1,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/run_config.yaml,1678,b93e57922c5dfb37aa7d81de31f8916b36d5d2f75afeaa8ced08f1b6ec53b277,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/split_build_summary.json,21114,ddbe425b314cfc83d90751bbb35580c8a89c0334cd347e892347a3b66c1065f1,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/split_gate_summary.json,4523,77350f12e44807955f1504f550350ea4ec9d5303c3b33c7cab3345a4f3ef4305,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
data/splits/split_manifest.json,21170,13f33706f4eec9b627f7513d8f34000abcb749e0ccba6adcde991095b9137410,SEGMENT_SPLIT_segments_and_splits,ODbL-1.0 + upstream notices
models/theory_validation/cold_functional_road_class__HEV_fuel_L/H_R0/seed_0.joblib,334498,c92e88a07b453c978ecc29fd9c23a9a8a013143aa5bb041ff553a4a21a5e4abe,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/H_R0/seed_0.json,2528,e51792cfe550f1a54d731097e9eae939bd83ecfbaadca30099f97c83881abd31,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/H_R0/seed_1.joblib,334499,df4ca4bc4e6697dc337a09c298d9463c607297a47189a0f76ea2a7cdab4d8a19,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/H_R0/seed_1.json,2528,f3521f4aacda00a88faefe07db21dafd3f334c3d69185a7d33fd389a9900a748,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/H_R0/seed_2.joblib,334500,b92a033ea9ddd8ba28202391c73a7c022dd57dc29df99c721ad10cafa68ef361,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/H_R0/seed_2.json,2528,afaf6dc1d33e64c66388f90b934f4a5e6f8bee054e763b2e90c0096c82d71972,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/H_R_noise/seed_0.joblib,569667,beed11fe976abc9081d5c31266bb4a94430c68e078c68a5b7cd7203d567dd290,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/H_R_noise/seed_0.json,14212,f51a04bc5664ca85171a22c6805498b2c16563585781399436d477398624cecf,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/H_R_noise/seed_1.joblib,569668,a884aa004508a1f25f1579a9344730acc65677d061f44776a4fc1213b909aa2c,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/H_R_noise/seed_1.json,14212,1750ea0a03c112086c0b9657d35e43b16c756f4b6fd34f32850cfbb5e8903d5f,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/H_R_noise/seed_2.joblib,569669,2ba19e7abea07d40b14bea554502fd5bd70937ea6a355ebeb86c97e1a8b791e6,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/H_R_noise/seed_2.json,14211,9ce608947b0d66801e95b65a02a8b509b48649c8b3bd42ffa152e9d0cb964695,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/H_R_perm/seed_0.joblib,411931,5b8816a70919bda337603c83464583e6c72acb917067523b140613231dc97e39,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/H_R_perm/seed_0.json,14211,53f98b9cdd21b7a44acaa381987b02cbf2298886455b34e5e4b49b7bddfba4e8,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/H_R_perm/seed_1.joblib,411920,6ced81f86ddc36bb14c6c08f28dcb5740d7b30f4b6a11bacac6fb6d74d2c35fb,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/H_R_perm/seed_1.json,14211,1bf30fcc7b7c8685c011485da45ab8f0d83912cb8e7ebc4fadeb2fcd6b75a1d5,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/H_R_perm/seed_2.joblib,411926,c55f0c02314209f2ec743d09967d20281bcbe2cecaf97bfc1a0b5017f38bf450,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/H_R_perm/seed_2.json,14211,8bacf2b5307b9c32e0a3e6bc9c453eccf34bb783aaa9a569597b3bd75b4ee8de,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/H_R_real/seed_0.joblib,419511,be5e10b841ac6b73b90fb7659c8156446a7a90dec299c7b5268becbfadbdc60f,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/H_R_real/seed_0.json,14210,fe3408ac47748e419d2b1aac85952d8f26096378cf7ad2ec9c4a0ce62856e0b9,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/H_R_real/seed_1.joblib,419501,6bde752c92fa6c757b7c580e1fdcee8e101c6d468f7e63bf46240b0476851bd2,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/H_R_real/seed_1.json,14211,fcdd676e9422414f4a418eff042074b0872d271b34711ce607a0d4a9f748bb18,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/H_R_real/seed_2.joblib,419507,edaa4e05c899340805f63c8ddcc2e440e0678bdc5095532d7bf0ada479ab24ed,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/H_R_real/seed_2.json,14211,a20135af6b0e5d8bdd75bc26500e55366d3a56d6af1c12fec726bbcf770beac1,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/L_R0/seed_0.joblib,313422,1051c268457ac6a2ccec12a1b9c6ba86259feda16131301d1ef718a7be9d5e2a,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/L_R0/seed_0.json,1583,99c0aab0425c741515786b92955c874cb39cf353cd45b82835ce2f7ef27bb462,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/L_R0/seed_1.joblib,313423,1d677c6c6b46b64468c778ea6f33da0ccb8276cc35eac7dd02c8ee09531a7ad8,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/L_R0/seed_1.json,1583,95f81a4e979f462db7104108ea269b2e7fbfb0c1f10a354a81825f5bf47e3d23,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/L_R0/seed_2.joblib,313422,d8b05d8b20ac4db9e3b857acfc4e1e3ce603b2adb29c9af91df450d588c0b0a0,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/L_R0/seed_2.json,1583,fe3edc7db48fffcb671d7fbb06bd8ed606fee9b469db25a60b88bd8b7ef0771b,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/L_R_noise/seed_0.joblib,563673,0ec22a636646b863ef4b39587b5f4cd4276a7eeba61acf028c1ea881fe23734a,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/L_R_noise/seed_0.json,13268,37107fce0406338363240b392be28af0e91401ec5efef29ff8e278b34e5b6de1,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/L_R_noise/seed_1.joblib,563676,ae6191c6ec3db3681fafce56931247176dc63317d0cbd1ec406fb7c2cfd6a520,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/L_R_noise/seed_1.json,13268,7a6efff04e0f767eff27acee82c0f047fdc0e7b55d89cf6f98452167e3fb40f6,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/L_R_noise/seed_2.joblib,563678,94991ade9c69bcb8acb494daa53733c57deb497342ca1f87d0aa228f458e6987,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/L_R_noise/seed_2.json,13268,534f49db4784bb2080d19e5d1e14d1122aa914c4eabfd3b43ed4dda1abf02a6c,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/L_R_perm/seed_0.joblib,400312,c0b7e71e066cec67e1a6ee4e721a6418d5191a8000fc4abcf6e6d6f4dab3db69,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/L_R_perm/seed_0.json,13267,7a6207615289cb0c53a7d01b934d6ffd585127e6914b411d96d9d6f8bcc1f145,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/L_R_perm/seed_1.joblib,400314,2fff90223fbea1cb7d916149e75e1b068e7d6bcb6005063a40962b696b95872b,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/L_R_perm/seed_1.json,13267,d70555ad263915236e1e91673040614313efe5bcecb59c50351dc30f95aea3d8,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/L_R_perm/seed_2.joblib,400314,f39894ff68eb8b609b65ec4e402f7022dc7dc2929d26c37f9ed772f8a74e50b6,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/L_R_perm/seed_2.json,13267,fbb8d1103a2561658659514d082f09fb3a818604ed67ce1e37f71fe6ea77dc9b,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/L_R_real/seed_0.joblib,414226,1eefd755354951c5b5ee00ace44e67a2ed1039cd20878adb47e5cce8ab21e489,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/L_R_real/seed_0.json,13266,65dd07c6a29cd35efc22b3695a72a399da35bac1340233f42cf2e6b68b752512,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/L_R_real/seed_1.joblib,414228,a4b1fd508208356048106bb572516c6d0fd038b1f2e2c19f353d2e46be4584b0,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/L_R_real/seed_1.json,13267,5586bffe817bd4729c9d5f6f7d2332d8fa69a5c4416bbcf0092bef6b664d23d2,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/L_R_real/seed_2.joblib,414234,7688f385a5f76decf46253fbc09b6f91bb872a5069e249a2f1c678b61c1ab7a9,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__HEV_fuel_L/L_R_real/seed_2.json,13267,339f589b0d51a8e1ede8d0e9185ce73740944ad796499ae61359ea66629de7ad,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__ICE_fuel_L/H_R0/seed_0.joblib,340008,dd4885740e3d65be8ea434670bb3f660d916806e41687374ef804a2ffc7a0f7a,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__ICE_fuel_L/H_R0/seed_0.json,2326,beb4f2a3d5aa53c5eea32e30b1ceea65600ac1544ee75bb5eb226d1c07eba800,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__ICE_fuel_L/H_R0/seed_1.joblib,340018,a1b8638533af45c8d9569684045d06674c6d5aa072df90acdadd01f370a2b47a,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__ICE_fuel_L/H_R0/seed_1.json,2326,29a90d125623cebb1c62d24e3b31fe3c43744d903ad4300aad6341a63b8757a1,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__ICE_fuel_L/H_R0/seed_2.joblib,340015,ea84c72a4900a3d0234c065c008cc9db833cb25e34050b772a4146042fa7e7b5,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__ICE_fuel_L/H_R0/seed_2.json,2326,fdabe6f0aabacf3b7fe1c75d6789c45e9bcb5b11831a61c8c17bc9a822130eae,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__ICE_fuel_L/H_R_noise/seed_0.joblib,579058,2aa0b8e194acc706e44f88abcc8951375179026139cbd9d5c7675a32552d8d92,THEORY_VALIDATION_theory_validation,MIT
models/theory_validation/cold_functional_road_class__ICE_fuel_L/H_R_noise/seed_0.json,14177,3db496496866ff2fc5b925ae1051af9f2d64a339baa3e02c6e40781be858931d,THEORY_VALIDATION_theory_validation,MIT
